AQI,Concentration,Date,Health,Location,count
12.22222222,2.933333333,7/20/14,Good,Portland,
24.35277778,5.844666667,7/19/14,Good,Bend,
14.55833333,3.494,7/19/14,Good,La Grande,
15,3.6,7/19/14,Good,Medford,
14.16666667,3.4,7/19/14,Good,Portland,
45.40555556,10.89733333,7/18/14,Good,Bend,
48.57291667,11.6575,7/18/14,Good,La Grande,
18.625,4.47,7/18/14,Good,Medford,
21.23263889,5.095833333,7/18/14,Good,Portland,
19.73888889,4.737333333,7/17/14,Good,Bend,
44.978125,10.79475,7/17/14,Good,La Grande,
25.9375,6.225,7/17/14,Good,Medford,
21.33680556,5.120833333,7/17/14,Good,Portland,
82.24503577,26.95733333,7/16/14,mod,Bend,
60.86414163,16.7905,7/16/14,mod,La Grande,
52.26180258,12.7,7/16/14,mod,Medford,
24.16666667,5.8,7/16/14,Good,Portland,
54.63959943,13.83066667,7/15/14,mod,Bend,
38.48333333,9.236,7/15/14,Good,La Grande,
41.03125,9.8475,7/15/14,Good,Medford,
33.76736111,8.104166667,7/15/14,Good,Portland,
29.91388889,7.179333333,7/14/14,Good,Bend,
28.03125,6.7275,7/14/14,Good,La Grande,
28.3125,6.795,7/14/14,Good,Medford,
32.51736111,7.804166667,7/14/14,Good,Portland,
44.18333333,10.604,7/13/14,Good,Bend,
39.99375,9.5985,7/13/14,Good,La Grande,
26.66666667,6.4,7/13/14,Good,Medford,
27.08333333,6.5,7/13/14,Good,Portland,
21.14444444,5.074666667,7/12/14,Good,Bend,
36.76145833,8.82275,7/12/14,Good,La Grande,
35.71875,8.5725,7/12/14,Good,Medford,
29.32291667,7.0375,7/12/14,Good,Portland,
20.28888889,4.869333333,7/11/14,Good,Bend,
23.00615942,5.521478261,7/11/14,Good,La Grande,
27.90625,6.6975,7/11/14,Good,Medford,
33.48958333,8.0375,7/11/14,Good,Portland,
13.56666667,3.256,7/10/14,Good,Bend,
21.80833333,5.234,7/10/14,Good,La Grande,
24.58333333,5.9,7/10/14,Good,Medford,
28.75,6.9,7/10/14,Good,Portland,
23.55833333,5.654,7/9/14,Good,Bend,
26.671875,6.40125,7/9/14,Good,La Grande,
31.0625,7.455,7/9/14,Good,Medford,
13.58695652,3.260869565,7/9/14,Good,Portland,
20.16666667,4.84,7/8/14,Good,Bend,
21.14375,5.0745,7/8/14,Good,La Grande,
27.375,6.57,7/8/14,Good,Medford,
20.05208333,4.8125,7/8/14,Good,Portland,
11.275,2.706,7/7/14,Good,Bend,
14.86041667,3.5665,7/7/14,Good,La Grande,
21.66666667,5.2,7/7/14,Good,Medford,
20.83333333,5,7/7/14,Good,Portland,
14.75833333,3.542,7/6/14,Good,Bend,
14.73958333,3.5375,7/6/14,Good,La Grande,
21.28125,5.1075,7/6/14,Good,Medford,
14.56597222,3.495833333,7/6/14,Good,Portland,
12.52777778,3.006666667,7/5/14,Good,Bend,
14.075,3.378,7/5/14,Good,La Grande,
31.46875,7.5525,7/5/14,Good,Medford,
27.03125,6.4875,7/5/14,Good,Portland,
33.48888889,8.037333333,7/4/14,Good,Bend,
15.64583333,3.755,7/4/14,Good,La Grande,
62.98712446,17.8,7/4/14,mod,Medford,
34.16666667,8.2,7/4/14,Good,Portland,
24.2,5.808,7/3/14,Good,Bend,
16.521875,3.96525,7/3/14,Good,La Grande,
20.03125,4.8075,7/3/14,Good,Medford,
10.43402778,2.504166667,7/3/14,Good,Portland,
21.69444444,5.206666667,7/2/14,Good,Bend,
25.25208333,6.0605,7/2/14,Good,La Grande,
18.34375,4.4025,7/2/14,Good,Medford,
20.20833333,4.85,7/2/14,Good,Portland,
10.51111111,2.522666667,7/1/14,Good,Bend,
16.6125,3.987,7/1/14,Good,La Grande,
25,6,7/1/14,Good,Medford,
23.75,5.7,7/1/14,Good,Portland,
6.6,1.584,9/30/13,Good,Bend,
12.38333333,2.972,9/30/13,Good,La Grande,
16.75347222,4.020833333,9/30/13,Good,Medford,
17.91666667,4.3,9/30/13,Good,Portland,
6.386111111,1.532666667,9/29/13,Good,Bend,
10.60104167,2.54425,9/29/13,Good,La Grande,
16.08506944,3.860416667,9/29/13,Good,Medford,
10.57291667,2.5375,9/29/13,Good,Portland,
5.530555556,1.327333333,9/28/13,Good,Bend,
17.82083333,4.277,9/28/13,Good,La Grande,
15.41666667,3.7,9/28/13,Good,Medford,
5.416666667,1.3,9/28/13,Good,Portland,
9.838888889,2.361333333,9/27/13,Good,Bend,
17.065625,4.09575,9/27/13,Good,La Grande,
26.47569444,6.354166667,9/27/13,Good,Medford,
18.4375,4.425,9/27/13,Good,Portland,
13.29166667,3.19,9/26/13,Good,Bend,
13.440625,3.22575,9/26/13,Good,La Grande,
24.47048611,5.872916667,9/26/13,Good,Medford,
25.92013889,6.220833333,9/26/13,Good,Portland,
7.516666667,1.804,9/25/13,Good,Bend,
12.83645833,3.08075,9/25/13,Good,La Grande,
11.66666667,2.8,9/25/13,Good,Medford,
20.41666667,4.9,9/25/13,Good,Portland,
5.836111111,1.400666667,9/24/13,Good,Bend,
12.65520833,3.03725,9/24/13,Good,La Grande,
14.99131944,3.597916667,9/24/13,Good,Medford,
20.81597222,4.995833333,9/24/13,Good,Portland,
4.522222222,1.085333333,9/23/13,Good,Bend,
9.302083333,2.2325,9/23/13,Good,La Grande,
15.44704861,3.707291667,9/23/13,Good,Medford,
17.82986111,4.279166667,9/23/13,Good,Portland,
4.766666667,1.144,9/22/13,Good,Bend,
8.848958333,2.12375,9/22/13,Good,La Grande,
8.333333333,2,9/22/13,Good,Medford,
15,3.6,9/22/13,Good,Portland,
5.927777778,1.422666667,9/21/13,Good,Bend,
12.23229167,2.93575,9/21/13,Good,La Grande,
14.71788194,3.532291667,9/21/13,Good,Medford,
17.06597222,4.095833333,9/21/13,Good,Portland,
27.04166667,6.49,9/20/13,Good,Bend,
13.078125,3.13875,9/20/13,Good,La Grande,
18.18142361,4.363541667,9/20/13,Good,Medford,
25.64236111,6.154166667,9/20/13,Good,Portland,
11.61111111,2.786666667,9/19/13,Good,Bend,
12.50416667,3.001,9/19/13,Good,La Grande,
17.5,4.2,9/19/13,Good,Medford,
32.08333333,7.7,9/19/13,Good,Portland,
13.41388889,3.219333333,9/18/13,Good,Bend,
8.879166667,2.131,9/18/13,Good,La Grande,
19.48784722,4.677083333,9/18/13,Good,Medford,
19.93055556,4.783333333,9/18/13,Good,Portland,
14.54444444,3.490666667,9/17/13,Good,Bend,
9.060416667,2.1745,9/17/13,Good,La Grande,
15.19474638,3.64673913,9/17/13,Good,Medford,
14.35763889,3.445833333,9/17/13,Good,Portland,
12.49722222,2.999333333,9/16/13,Good,Bend,
14.075,3.378,9/16/13,Good,La Grande,
15.83333333,3.8,9/16/13,Good,Medford,
10.83333333,2.6,9/16/13,Good,Portland,
29.425,7.062,9/15/13,Good,Bend,
20.47916667,4.915,9/15/13,Good,La Grande,
30.51649306,7.323958333,9/15/13,Good,Medford,
22.15277778,5.316666667,9/15/13,Good,Portland,
33.42777778,8.022666667,9/14/13,Good,Bend,
38.725,9.294,9/14/13,Good,La Grande,
38.87152778,9.329166667,9/14/13,Good,Medford,
51.23658798,12.2125,9/14/13,Mod,Portland,
36.20833333,8.69,9/13/13,Good,Bend,
32.89479167,7.89475,9/13/13,Good,La Grande,
36.66666667,8.8,9/13/13,Good,Medford,
27.5,6.6,9/13/13,Good,Portland,
27.40833333,6.578,9/12/13,Good,Bend,
31.203125,7.48875,9/12/13,Good,La Grande,
50.70864628,11.96145833,9/12/13,mod,Medford,
35.46875,8.5125,9/12/13,Good,Portland,
22.76388889,5.463333333,9/11/13,Good,Bend,
34.67708333,8.3225,9/11/13,Good,La Grande,
39.0234375,9.365625,9/11/13,Good,Medford,
37.34375,8.9625,9/11/13,Good,Portland,
15.76666667,3.784,9/10/13,Good,Bend,
26.853125,6.44475,9/10/13,Good,La Grande,
22.5,5.4,9/10/13,Good,Medford,
32.08333333,7.7,9/10/13,Good,Portland,
14.91111111,3.578666667,9/9/13,Good,Bend,
18.0625,4.335,9/9/13,Good,La Grande,
23.13368056,5.552083333,9/9/13,Good,Medford,
30.19097222,7.245833333,9/9/13,Good,Portland,
17.84444444,4.282666667,9/8/13,Good,Bend,
12.74583333,3.059,9/8/13,Good,La Grande,
23.89322917,5.734375,9/8/13,Good,Medford,
25.06944444,6.016666667,9/8/13,Good,Portland,
15.55277778,3.732666667,9/7/13,Good,Bend,
11.93020833,2.86325,9/7/13,Good,La Grande,
18.75,4.5,9/7/13,Good,Medford,
20.83333333,5,9/7/13,Good,Portland,
7.425,1.782,9/6/13,Good,Bend,
13.19895833,3.16775,9/6/13,Good,La Grande,
17.72569444,4.254166667,9/6/13,Good,Medford,
15.50347222,3.720833333,9/6/13,Good,Portland,
13.93333333,3.344,9/5/13,Good,Bend,
22.08020833,5.29925,9/5/13,Good,La Grande,
18.7890625,4.509375,9/5/13,Good,Medford,
25.34722222,6.083333333,9/5/13,Good,Portland,
13.53611111,3.248666667,9/4/13,Good,Bend,
31.1125,7.467,9/4/13,Good,La Grande,
16.66666667,4,9/4/13,Good,Medford,
26.66666667,6.4,9/4/13,Good,Portland,
10.90833333,2.618,9/3/13,Good,Bend,
28.45416667,6.829,9/3/13,Good,La Grande,
14.80902778,3.554166667,9/3/13,Good,Medford,
19.20138889,4.608333333,9/3/13,Good,Portland,
13.93333333,3.344,9/2/13,Good,Bend,
50.96898069,12.08525,9/2/13,mod,La Grande,
11.89236111,2.854166667,9/2/13,Good,Medford,
16.49305556,3.958333333,9/2/13,Good,Portland,
17.35555556,4.165333333,9/1/13,Good,Bend,
33.25729167,7.98175,9/1/13,Good,La Grande,
9.166666667,2.2,9/1/13,Good,Medford,
18.33333333,4.4,9/1/13,Good,Portland,
12.28333333,2.948,8/31/13,Good,Bend,
14.346875,3.44325,8/31/13,Good,La Grande,
17.81684028,4.276041667,8/31/13,Good,Medford,
25.52083333,6.125,8/31/13,Good,Portland,
10.14444444,2.434666667,8/30/13,Good,Bend,
11.29583333,2.711,8/30/13,Good,La Grande,
13.38107639,3.211458333,8/30/13,Good,Medford,
13.44202899,3.226086957,8/30/13,Good,Portland,
12.28333333,2.948,8/29/13,Good,Bend,
21.83854167,5.24125,8/29/13,Good,La Grande,
7.5,1.8,8/29/13,Good,Medford,
12.91666667,3.1,8/29/13,Good,Portland,
13.44444444,3.226666667,8/28/13,Good,Bend,
22.83541667,5.4805,8/28/13,Good,La Grande,
14.9609375,3.590625,8/28/13,Good,Medford,
15.65972222,3.758333333,8/28/13,Good,Portland,
14.48333333,3.476,8/27/13,Good,Bend,
21.83854167,5.24125,8/27/13,Good,La Grande,
15.20399306,3.648958333,8/27/13,Good,Medford,
16.49305556,3.958333333,8/27/13,Good,Portland,
13.38333333,3.212,8/26/13,Good,Bend,
17.51875,4.2045,8/26/13,Good,La Grande,
15.83333333,3.8,8/26/13,Good,Medford,
15.83333333,3.8,8/26/13,Good,Portland,
15.33888889,3.681333333,8/25/13,Good,Bend,
34.16354167,8.19925,8/25/13,Good,La Grande,
29.26215278,7.022916667,8/25/13,Good,Medford,
22.79513889,5.470833333,8/25/13,Good,Portland,
35.99444444,8.638666667,8/24/13,Good,Bend,
38.21145833,9.17075,8/24/13,Good,La Grande,
47.13541667,11.3125,8/24/13,Good,Medford,
12.43055556,2.983333333,8/24/13,Good,Portland,
41.76944444,10.02466667,8/23/13,Good,Bend,
55.78696352,14.37625,8/23/13,mod,La Grande,
47.91666667,11.5,8/23/13,Good,Medford,
20,4.8,8/23/13,Good,Portland,
51.47808298,12.32733333,8/22/13,mod,Bend,
39.05729167,9.37375,8/22/13,Good,La Grande,
58.70225322,15.7625,8/22/13,mod,Medford,
40.79861111,9.791666667,8/22/13,Good,Portland,
64.72560801,18.62666667,8/21/13,mod,Bend,
20.35833333,4.886,8/21/13,Good,La Grande,
68.48998569,20.41666667,8/21/13,mod,Medford,
24.18402778,5.804166667,8/21/13,Good,Portland,
43.53333333,10.448,8/20/13,Good,Bend,
22.44270833,5.38625,8/20/13,Good,La Grande,
38.75,9.3,8/20/13,Good,Medford,
22.5,5.4,8/20/13,Good,Portland,
12.95555556,3.109333333,8/19/13,Good,Bend,
29.753125,7.14075,8/19/13,Good,La Grande,
51.92006438,12.5375,8/19/13,mod,Medford,
18.97569444,4.554166667,8/19/13,Good,Portland,
11.42777778,2.742666667,8/18/13,Good,Bend,
18.09270833,4.34225,8/18/13,Good,La Grande,
65.80865522,19.14166667,8/18/13,mod,Medford,
14.375,3.45,8/18/13,Good,Portland,
53.86849785,13.464,8/17/13,mod,Bend,
35.49270833,8.51825,8/17/13,Good,La Grande,
61.30472103,17,8/17/13,mod,Medford,
13.75,3.3,8/17/13,Good,Portland,
64.00077253,18.282,8/16/13,mod,Bend,
35.13020833,8.43125,8/16/13,Good,La Grande,
50.92989986,12.06666667,8/16/13,mod,Medford,
36.73611111,8.816666667,8/16/13,Good,Portland,
67.94881259,20.15933333,8/15/13,mod,Bend,
52.02100858,12.5855,8/15/13,mod,La Grande,
53.41845494,13.25,8/15/13,mod,Medford,
20.92013889,5.020833333,8/15/13,Good,Portland,
61.93422031,17.29933333,8/14/13,mod,Bend,
45.06875,10.8165,8/14/13,Good,La Grande,
63.19742489,17.9,8/14/13,mod,Medford,
32.5,7.8,8/14/13,Good,Portland,
61.93422031,17.29933333,8/13/13,mod,Bend,
25.46354167,6.11125,8/13/13,Good,La Grande,
71.9248927,22.05,8/13/13,mod,Medford,
,,8/13/13,missing,Portland,
45.83333333,11,8/12/13,Good,Bend,
28.96770833,6.95225,8/12/13,Good,La Grande,
62.23354793,17.44166667,8/12/13,mod,Medford,
29.13194444,6.991666667,8/12/13,Good,Portland,
25.66666667,6.16,8/11/13,Good,Bend,
31.77708333,7.6265,8/11/13,Good,La Grande,
60.25321888,16.5,8/11/13,mod,Medford,
22.91666667,5.5,8/11/13,Good,Portland,
30.86111111,7.406666667,8/10/13,Good,Bend,
39.20833333,9.41,8/10/13,Good,La Grande,
68.0518598,20.20833333,8/10/13,mod,Medford,
26.54513889,6.370833333,8/10/13,Good,Portland,
27.62222222,6.629333333,8/9/13,Good,Bend,
30.115625,7.22775,8/9/13,Good,La Grande,
84.01716738,27.8,8/9/13,mod,Medford,
19.46180556,4.670833333,8/9/13,Good,Portland,
38.40833333,9.218,8/8/13,Good,Bend,
21.02291667,5.0455,8/8/13,Good,La Grande,
151,85.6,8/8/13,Unhealthy,Medford,
12.08333333,2.9,8/8/13,Good,Portland,
55.33359084,14.16066667,8/7/13,mod,Bend,
23.8625,5.727,8/7/13,Good,La Grande,
,,8/7/13,missing,Medford,
18.87152778,4.529166667,8/7/13,Good,Portland,
75.21258941,23.61333333,8/6/13,mod,Bend,
43.28645833,10.38875,8/6/13,Good,La Grande,
,,8/6/13,missing,Medford,
23.81944444,5.716666667,8/6/13,Good,Portland,
61.37902718,17.03533333,8/5/13,mod,Bend,
52.29545064,12.716,8/5/13,mod,La Grande,
119.959799,43.2,8/5/13,UFSG,Medford,
30,7.2,8/5/13,Good,Portland,
44.61111111,10.70666667,8/4/13,Good,Bend,
38.271875,9.18525,8/4/13,Good,La Grande,
86.46190987,28.9625,8/4/13,mod,Medford,
36.35416667,8.725,8/4/13,Good,Portland,
38.53055556,9.247333333,8/3/13,Good,Bend,
34.465625,8.27175,8/3/13,Good,La Grande,
76.54493026,24.246875,8/3/13,mod,Medford,
24.98263889,5.995833333,8/3/13,Good,Portland,
28.875,6.93,8/2/13,Good,Bend,
35.13020833,8.43125,8/2/13,Good,La Grande,
59.6223176,16.2,8/2/13,mod,Medford,
15,3.6,8/2/13,Good,Portland,
51.77110157,12.46666667,8/1/13,mod,Bend,
47.75729167,11.46175,8/1/13,Good,La Grande,
196.7,143.2645833,8/1/13,Unhealthy,Medford,
16.89236111,4.054166667,8/1/13,Good,Portland,
36.26944444,8.704666667,7/31/13,Good,Bend,
42.83333333,10.28,7/31/13,Good,La Grande,
238.4512012,188.2916667,7/31/13,Very Unhealthy,Medford,
27.13541667,6.5125,7/31/13,Good,Portland,
16.89722222,4.055333333,7/30/13,Good,Bend,
28.39375,6.8145,7/30/13,Good,La Grande,
207.4414414,157,7/30/13,Very Unhealthy,Medford,
25,6,7/30/13,Good,Portland,
14.85,3.564,7/29/13,Good,Bend,
48.08958333,11.5415,7/29/13,Good,La Grande,
155.3554838,63.93541667,7/29/13,Unhealthy,Medford,
23.17708333,5.5625,7/29/13,Good,Portland,
8.8,2.112,7/28/13,Good,Bend,
62.83097639,17.72575,7/28/13,mod,La Grande,
42.56076389,10.21458333,7/28/13,Good,Medford,
18.81944444,4.516666667,7/28/13,Good,Portland,
12.22222222,2.933333333,7/27/13,Good,Bend,
49.02604167,11.76625,7/27/13,Good,La Grande,
37.08333333,8.9,7/27/13,Good,Medford,
20.41666667,4.9,7/27/13,Good,Portland,
20.41111111,4.898666667,7/26/13,Good,Bend,
30.05520833,7.21325,7/26/13,Good,La Grande,
25.59461806,6.142708333,7/26/13,Good,Medford,
16.5625,3.975,7/26/13,Good,Portland,
18.7,4.488,7/25/13,Good,Bend,
34.91875,8.3805,7/25/13,Good,La Grande,
28.72395833,6.89375,7/25/13,Good,Medford,
17.69097222,4.245833333,7/25/13,Good,Portland,
18.15,4.356,7/24/13,Good,Bend,
28.63541667,6.8725,7/24/13,Good,La Grande,
29.58333333,7.1,7/24/13,Good,Medford,
22.91666667,5.5,7/24/13,Good,Portland,
48.58333333,11.66,7/23/13,Good,Bend,
24.04375,5.7705,7/23/13,Good,La Grande,
24.56163194,5.894791667,7/23/13,Good,Medford,
35.71180556,8.570833333,7/23/13,Good,Portland,
12.52777778,3.006666667,7/22/13,Good,Bend,
19.240625,4.61775,7/22/13,Good,La Grande,
20.15625,4.8375,7/22/13,Good,Medford,
16.99652778,4.079166667,7/22/13,Good,Portland,
18.57777778,4.458666667,7/21/13,Good,Bend,
23.31875,5.5965,7/21/13,Good,La Grande,
25.83333333,6.2,7/21/13,Good,Medford,
15.83333333,3.8,7/21/13,Good,Portland,
26.24722222,6.299333333,7/20/13,Good,Bend,
22.95625,5.5095,7/20/13,Good,La Grande,
28.6328125,6.871875,7/20/13,Good,Medford,
31.73611111,7.616666667,7/20/13,Good,Portland,
17.20277778,4.128666667,7/19/13,Good,Bend,
20.72083333,4.973,7/19/13,Good,La Grande,
24.62239583,5.909375,7/19/13,Good,Medford,
33.94097222,8.145833333,7/19/13,Good,Portland,
17.04202899,4.090086957,7/18/13,Good,Bend,
20.90208333,5.0165,7/18/13,Good,La Grande,
23.33333333,5.6,7/18/13,Good,Medford,
25,6,7/18/13,Good,Portland,
14.78888889,3.549333333,7/17/13,Good,Bend,
20.2375,4.857,7/17/13,Good,La Grande,
18.69791667,4.4875,7/17/13,Good,Medford,
20.96014493,5.030434783,7/17/13,Good,Portland,
12.77222222,3.065333333,7/16/13,Good,Bend,
16.85416667,4.045,7/16/13,Good,La Grande,
20.15625,4.8375,7/16/13,Good,Medford,
21.07638889,5.058333333,7/16/13,Good,Portland,
15.70555556,3.769333333,7/15/13,Good,Bend,
16.340625,3.92175,7/15/13,Good,La Grande,
26.25,6.3,7/15/13,Good,Medford,
22.5,5.4,7/15/13,Good,Portland,
16.01111111,3.842666667,7/14/13,Good,Bend,
16.09895833,3.86375,7/14/13,Good,La Grande,
20.94618056,5.027083333,7/14/13,Good,Medford,
17.72569444,4.254166667,7/14/13,Good,Portland,
11.79444444,2.830666667,7/13/13,Good,Bend,
13.83333333,3.32,7/13/13,Good,La Grande,
18.09027778,4.341666667,7/13/13,Good,Medford,
15.29513889,3.670833333,7/13/13,Good,Portland,
13.07777778,3.138666667,7/12/13,Good,Bend,
13.10833333,3.146,7/12/13,Good,La Grande,
20,4.8,7/12/13,Good,Medford,
13.33333333,3.2,7/12/13,Good,Portland,
16.92777778,4.062666667,7/11/13,Good,Bend,
13.92395833,3.34175,7/11/13,Good,La Grande,
24.47048611,5.872916667,7/11/13,Good,Medford,
15.10416667,3.625,7/11/13,Good,Portland,
23.77222222,5.705333333,7/10/13,Good,Bend,
22.11041667,5.3065,7/10/13,Good,La Grande,
30.57065217,7.336956522,7/10/13,Good,Medford,
15.9375,3.825,7/10/13,Good,Portland,
20.9,5.016,7/9/13,Good,Bend,
21.14375,5.0745,7/9/13,Good,La Grande,
29.16666667,7,7/9/13,Good,Medford,
27.08333333,6.5,7/9/13,Good,Portland,
16.31666667,3.916,7/8/13,Good,Bend,
18.48541667,4.4365,7/8/13,Good,La Grande,
27.11371528,6.507291667,7/8/13,Good,Medford,
25.52083333,6.125,7/8/13,Good,Portland,
19.67777778,4.722666667,7/7/13,Good,Bend,
23.1375,5.553,7/7/13,Good,La Grande,
24.98697917,5.996875,7/7/13,Good,Medford,
28.38541667,6.8125,7/7/13,Good,Portland,
15.09444444,3.622666667,7/6/13,Good,Bend,
17.45833333,4.19,7/6/13,Good,La Grande,
20,4.8,7/6/13,Good,Medford,
26.66666667,6.4,7/6/13,Good,Portland,
13.01666667,3.124,7/5/13,Good,Bend,
12.05104167,2.89225,7/5/13,Good,La Grande,
27.38715278,6.572916667,7/5/13,Good,Medford,
25.98958333,6.2375,7/5/13,Good,Portland,
15.61388889,3.747333333,7/4/13,Good,Bend,
14.346875,3.44325,7/4/13,Good,La Grande,
41.90972222,10.05833333,7/4/13,Good,Medford,
21.66666667,5.2,7/4/13,Good,Portland,
26.21666667,6.292,7/3/13,Good,Bend,
14.40729167,3.45775,7/3/13,Good,La Grande,
26.66666667,6.4,7/3/13,Good,Medford,
18.33333333,4.4,7/3/13,Good,Portland,
35.29166667,8.47,7/2/13,Good,Bend,
39.178125,9.40275,7/2/13,Good,La Grande,
38.05121528,9.132291667,7/2/13,Good,Medford,
16.68402778,4.004166667,7/2/13,Good,Portland,
25.23888889,6.057333333,7/1/13,Good,Bend,
32.98541667,7.9165,7/1/13,Good,La Grande,
28.0859375,6.740625,7/1/13,Good,Medford,
23.85416667,5.725,7/1/13,Good,Portland,
15.12445887,4.658333333,9/30/12,Good,Bend,
12.94642857,3.9875,9/30/12,Good,La Grande,
23.05194805,7.1,9/30/12,Good,Medford,
15.90909091,4.9,9/30/12,Good,Portland,
22.74080087,7.004166667,9/29/12,Good,Bend,
16.27435065,5.0125,9/29/12,Good,La Grande,
33.50919913,10.32083333,9/29/12,Good,Medford,
11.12012987,3.425,9/29/12,Good,Portland,
39.73214286,12.2375,9/28/12,Good,Bend,
33.34686147,10.27083333,9/28/12,Good,La Grande,
33.91504329,10.44583333,9/28/12,Good,Medford,
53.7701005,16.625,9/28/12,mod,Portland,
36.56655844,11.2625,9/27/12,Good,Bend,
40.77380952,12.55833333,9/27/12,Good,La Grande,
36.36363636,11.2,9/27/12,Good,Medford,
51.24623116,15.6,9/27/12,mod,Portland,
14.51569264,4.470833333,9/26/12,Good,Bend,
28.125,8.6625,9/26/12,Good,La Grande,
28.81493506,8.875,9/26/12,Good,Medford,
29.79954828,9.17826087,9/26/12,Good,Portland,
36.78300866,11.32916667,9/25/12,Good,Bend,
30.95238095,9.533333333,9/25/12,Good,La Grande,
47.10497835,14.50833333,9/25/12,Good,Medford,
16.36904762,5.041666667,9/25/12,Good,Portland,
42.04545455,12.95,9/24/12,Good,Bend,
34.87554113,10.74166667,9/24/12,Good,La Grande,
27.27272727,8.4,9/24/12,Good,Medford,
29.22077922,9,9/24/12,Good,Portland,
43.83116883,13.5,9/23/12,Good,Bend,
21.64502165,6.666666667,9/23/12,Good,La Grande,
17.20779221,5.3,9/23/12,Good,Medford,
31.93993506,9.8375,9/23/12,Good,Portland,
63.45519263,20.55833333,9/22/12,mod,Bend,
83.82056114,28.82916667,9/22/12,mod,La Grande,
18.12770563,5.583333333,9/22/12,Good,Medford,
25.7711039,7.9375,9/22/12,Good,Portland,
114.5119347,40.9875,9/21/12,UFSG,Bend,
108.0688861,38.37083333,9/21/12,UFSG,La Grande,
15.90909091,4.9,9/21/12,Good,Medford,
16.88311688,5.2,9/21/12,Good,Portland,
86.8061139,30.04166667,9/20/12,mod,Bend,
51.20519263,15.58333333,9/20/12,mod,La Grande,
21.59090909,6.65,9/20/12,Good,Medford,
62.860134,20.31666667,9/20/12,mod,Portland,
86.07768007,29.74583333,9/19/12,mod,Bend,
35.254329,10.85833333,9/19/12,Good,La Grande,
23.3495671,7.191666667,9/19/12,Good,Medford,
63.04480737,20.39166667,9/19/12,mod,Portland,
138.2732412,50.6375,9/18/12,UFSG,Bend,
27.63798701,8.5125,9/18/12,Good,La Grande,
25.32467532,7.8,9/18/12,Good,Medford,
69.46733668,23,9/18/12,mod,Portland,
77.02868509,26.07083333,9/17/12,mod,Bend,
37.66233766,11.6,9/17/12,Good,La Grande,
23.32251082,7.183333333,9/17/12,Good,Medford,
58.21252094,18.42916667,9/17/12,mod,Portland,
137.7089615,50.40833333,9/16/12,UFSG,Bend,
44.72402597,13.775,9/16/12,Good,La Grande,
24.25595238,7.470833333,9/16/12,Good,Medford,
20.90097403,6.4375,9/16/12,Good,Portland,
